icslr,icslr_video_seg24s/main/PID0001/0047.mp4,77,3416 229 3416 229 7626
icslr,icslr_video_seg24s/main/PID0001/0048.mp4,77,42204 16989 4035
icslr,icslr_video_seg24s/main/PID0001/0049.mp4,77,10907 29900 6973
icslr,icslr_video_seg24s/main/PID0001/0050.mp4,77,10907 162 3921 34756
icslr,icslr_video_seg24s/main/PID0001/0051.mp4,77,5233 119 1593 249 30276
icslr,icslr_video_seg24s/main/PID0001/0052.mp4,77,44647 18049
icslr,icslr_video_seg24s/main/PID0001/0053.mp4,77,11914 26460 17571
icslr,icslr_video_seg24s/main/PID0001/0054.mp4,77,31123 38325 30337
icslr,icslr_video_seg24s/main/PID0001/0055.mp4,77,33950 31409 107 30300
icslr,icslr_video_seg24s/main/PID0001/0056.mp4,77,47928 6062
icslr,icslr_video_seg24s/main/PID0001/0057.mp4,77,9147 34742 3858 226
icslr,icslr_video_seg24s/main/PID0001/0058.mp4,77,18637 245 9636 236 3316 238
icslr,icslr_video_seg24s/main/PID0001/0059.mp4,77,10062 47209 13127
icslr,icslr_video_seg24s/main/PID0001/0060.mp4,77,42405 6240
icslr,icslr_video_seg24s/main/PID0001/0061.mp4,77,18453 11518 119 2289
icslr,icslr_video_seg24s/main/PID0001/0062.mp4,77,18453 8259 117 2289
icslr,icslr_video_seg24s/main/PID0001/0063.mp4,77,1960 7422 116 16337 108
icslr,icslr_video_seg24s/main/PID0001/0064.mp4,77,19095 228 7322 37911
icslr,icslr_video_seg24s/main/PID0001/0065.mp4,77,26504 12026 239 5975
icslr,icslr_video_seg24s/main/PID0001/0066.mp4,77,7422 97 9830 241 6062
icslr,icslr_video_seg24s/main/PID0001/0067.mp4,77,7235 95 5087 104 4905
icslr,icslr_video_seg24s/main/PID0001/0068.mp4,77,18453 161 9915 1654
icslr,icslr_video_seg24s/main/PID0001/0069.mp4,77,8623 8171 242 10115 250
icslr,icslr_video_seg24s/main/PID0001/0070.mp4,77,26111 5916 2131
icslr,icslr_video_seg24s/main/PID0001/0071.mp4,77,6303 2437 240 19497
icslr,icslr_video_seg24s/main/PID0001/0072.mp4,77,4200 2131 10642
icslr,icslr_video_seg24s/main/PID0001/0073.mp4,77,16989 12088 2289
icslr,icslr_video_seg24s/main/PID0001/0074.mp4,77,7248 94 12358 243 6062
icslr,icslr_video_seg24s/main/PID0001/0075.mp4,77,31364 5966 8897 241
icslr,icslr_video_seg24s/main/PID0001/0076.mp4,77,18453 8083 227 42356 250
icslr,icslr_video_seg24s/main/PID0001/0077.mp4,77,6734 18961
icslr,icslr_video_seg24s/main/PID0001/0078.mp4,77,6627 34783 232 6062
icslr,icslr_video_seg24s/main/PID0001/0079.mp4,77,2166 10907 19017 99
icslr,icslr_video_seg24s/main/PID0001/0080.mp4,77,2166 6303 5437 101
icslr,icslr_video_seg24s/main/PID0001/0081.mp4,77,3509 114 1960 7093
icslr,icslr_video_seg24s/main/PID0001/0082.mp4,77,2131 4429 48199
icslr,icslr_video_seg24s/main/PID0001/0083.mp4,77,10673 237 27364 2166
icslr,icslr_video_seg24s/main/PID0001/0084.mp4,77,16206 6627 12579
icslr,icslr_video_seg24s/main/PID0001/0085.mp4,77,8623 8090 9724
icslr,icslr_video_seg24s/main/PID0001/0086.mp4,77,6627 11389 6062
icslr,icslr_video_seg24s/main/PID0001/0087.mp4,77,16529 6062
icslr,icslr_video_seg24s/main/PID0001/0088.mp4,77,11962 164 20600
icslr,icslr_video_seg24s/main/PID0001/0089.mp4,77,18453 23131 5000
icslr,icslr_video_seg24s/main/PID0001/0090.mp4,77,18453 6852 227 7945
icslr,icslr_video_seg24s/main/PID0001/0091.mp4,77,15282 8090
icslr,icslr_video_seg24s/main/PID0001/0092.mp4,77,43861 3416 107 1546
icslr,icslr_video_seg24s/main/PID0001/0093.mp4,77,26145 106 38846 1546
icslr,icslr_video_seg24s/main/PID0001/0094.mp4,77,4563 11845 114 7945
icslr,icslr_video_seg24s/main/PID0001/0095.mp4,77,29624 2289 14769
icslr,icslr_video_seg24s/main/PID0001/0096.mp4,77,18453 8083 227 2289
icslr,icslr_video_seg24s/main/PID0001/0097.mp4,77,20432 30276 30986
icslr,icslr_video_seg24s/main/PID0001/0098.mp4,77,2347 235 37091
icslr,icslr_video_seg24s/main/PID0001/0099.mp4,77,17047 34912
icslr,icslr_video_seg24s/main/PID0001/0100.mp4,77,1960 49657 245 2166
icslr,icslr_video_seg24s/main/PID0001/0101.mp4,77,1654 27908 32316
icslr,icslr_video_seg24s/main/PID0001/0102.mp4,77,1960 5266 244 20722
icslr,icslr_video_seg24s/main/PID0001/0103.mp4,77,6734 16989 9724
icslr,icslr_video_seg24s/main/PID0001/0104.mp4,77,32499 5363 247 12579
icslr,icslr_video_seg24s/main/PID0001/0105.mp4,77,1654 24302 5233 223
icslr,icslr_video_seg24s/main/PID0001/0106.mp4,77,1654 28926 3549 241
icslr,icslr_video_seg24s/main/PID0001/0107.mp4,77,6912 47446 49067
icslr,icslr_video_seg24s/main/PID0001/0108.mp4,77,15789 30276 12579
icslr,icslr_video_seg24s/main/PID0001/0109.mp4,77,26111 27067 228 12579
icslr,icslr_video_seg24s/main/PID0001/0110.mp4,77,12467 3416 108 2289
icslr,icslr_video_seg24s/main/PID0001/0111.mp4,77,21784 40796 12579
icslr,icslr_video_seg24s/main/PID0001/0112.mp4,77,18453 13876 5000
icslr,icslr_video_seg24s/main/PID0001/0113.mp4,77,2412 25281 20690
icslr,icslr_video_seg24s/main/PID0001/0114.mp4,77,33556 8090 1546
icslr,icslr_video_seg24s/main/PID0001/0115.mp4,77,4563 46531 8090
icslr,icslr_video_seg24s/main/PID0001/0116.mp4,77,10439 24726 8090
icslr,icslr_video_seg24s/main/PID0001/0117.mp4,77,2166 20559 240 8897 236
icslr,icslr_video_seg24s/main/PID0001/0118.mp4,77,6303 11845 114 7945
icslr,icslr_video_seg24s/main/PID0001/0119.mp4,77,6303 16337 235 25281
icslr,icslr_video_seg24s/main/PID0001/0120.mp4,77,18453 7093 16084 250
icslr,icslr_video_seg24s/main/PID0001/0121.mp4,77,1960 32316 42204
icslr,icslr_video_seg24s/main/PID0001/0122.mp4,77,1960 5708 6025
icslr,icslr_video_seg24s/main/PID0001/0123.mp4,77,2166 9830 241 2289
icslr,icslr_video_seg24s/main/PID0001/0124.mp4,77,2392 113 16989 2289
icslr,icslr_video_seg24s/main/PID0001/0125.mp4,77,1960 23813 5916
icslr,icslr_video_seg24s/main/PID0001/0126.mp4,77,2347 250 47209 6734
icslr,icslr_video_seg24s/main/PID0001/0127.mp4,77,21164 37091
icslr,icslr_video_seg24s/main/PID0001/0128.mp4,77,6303 41377 16853 100
icslr,icslr_video_seg24s/main/PID0001/0129.mp4,77,3111 21209
icslr,icslr_video_seg24s/main/PID0001/0130.mp4,77,12744 5702 225 6062
icslr,icslr_video_seg24s/main/PID0001/0131.mp4,77,9455 20432 2289
icslr,icslr_video_seg24s/main/PID0001/0132.mp4,77,17278 27067 109 2289
icslr,icslr_video_seg24s/main/PID0001/0133.mp4,77,4275 2166 23131
icslr,icslr_video_seg24s/main/PID0001/0134.mp4,77,2131 11845 114 7945
icslr,icslr_video_seg24s/main/PID0001/0135.mp4,77,7322 42204 37911
icslr,icslr_video_seg24s/main/PID0001/0136.mp4,77,1654 6852 249 2289
icslr,icslr_video_seg24s/main/PID0001/0137.mp4,77,18453 4799 117 1654
icslr,icslr_video_seg24s/main/PID0001/0138.mp4,77,10062 10440
icslr,icslr_video_seg24s/main/PID0001/0139.mp4,77,28223 8713 2289
icslr,icslr_video_seg24s/main/PID0001/0140.mp4,77,34490 6135 6062
icslr,icslr_video_seg24s/main/PID0001/0141.mp4,77,25395 23131
icslr,icslr_video_seg24s/main/PID0001/0142.mp4,77,18453 6392 10756 112
icslr,icslr_video_seg24s/main/PID0001/0143.mp4,77,4450 235 3582 6935 234
icslr,icslr_video_seg24s/main/PID0001/0144.mp4,77,11906 28531 6240
icslr,icslr_video_seg24s/main/PID0001/0145.mp4,77,2930 99 3606 228 7626
icslr,icslr_video_seg24s/main/PID0001/0146.mp4,77,1960 29900 6062
icslr,icslr_video_seg24s/main/PID0001/0147.mp4,77,6303 4429 21164
icslr,icslr_video_seg24s/main/PID0001/0148.mp4,77,18453 5648 226 7093
icslr,icslr_video_seg24s/main/PID0001/0149.mp4,77,2166 6303 8082
icslr,icslr_video_seg24s/main/PID0001/0150.mp4,77,1960 46531 10123
icslr,icslr_video_seg24s/main/PID0001/0151.mp4,77,6303 29485 18464 112
icslr,icslr_video_seg24s/main/PID0001/0152.mp4,77,5916 37091
icslr,icslr_video_seg24s/main/PID0001/0153.mp4,77,1474 104 44695 17819 99
icslr,icslr_video_seg24s/main/PID0001/0154.mp4,77,25266 250 25266 250 4200
icslr,icslr_video_seg24s/main/PID0001/0155.mp4,77,5562 11249 222 47446
icslr,icslr_video_seg24s/main/PID0001/0156.mp4,77,940 241 940 248 6498 5233 228
icslr,icslr_video_seg24s/main/PID0001/0157.mp4,77,10115 228 7945 32150 10178 122
icslr,icslr_video_seg24s/main/PID0001/0158.mp4,77,44647 15590 7422 122 4307 121
icslr,icslr_video_seg24s/main/PID0001/0159.mp4,77,34490 15789 29900 22381
icslr,icslr_video_seg24s/main/PID0001/0160.mp4,77,165 16838 26111 7384 223 940 248
icslr,icslr_video_seg24s/main/PID0001/0161.mp4,77,24131 10178 118 24658
icslr,icslr_video_seg24s/main/PID0001/0162.mp4,77,2257 12949 10123 165 109 120
icslr,icslr_video_seg24s/main/PID0001/0163.mp4,77,6939 22991 15789 2523 228
icslr,icslr_video_seg24s/main/PID0001/0164.mp4,77,27869 7978 229 3111 2930 231
icslr,icslr_video_seg24s/main/PID0001/0165.mp4,77,27658 12949 13557 2930 231
icslr,icslr_video_seg24s/main/PID0001/0166.mp4,77,5234 226 33950 29979
icslr,icslr_video_seg24s/main/PID0001/0167.mp4,77,26145 232 4799 239 4035 7945
icslr,icslr_video_seg24s/main/PID0001/0168.mp4,77,10256 235 5702 225 8945 8259 101
icslr,icslr_video_seg24s/main/PID0001/0169.mp4,77,2166 25085 33556 15348
icslr,icslr_video_seg24s/main/PID0001/0170.mp4,77,10123 12579 38409 16220
icslr,icslr_video_seg24s/main/PID0001/0171.mp4,77,18637 120 10123 2347 242 7626
icslr,icslr_video_seg24s/main/PID0001/0172.mp4,77,29806 10123 4905
icslr,icslr_video_seg24s/main/PID0001/0173.mp4,77,18464 123 5266 224 17238 238 4035
icslr,icslr_video_seg24s/main/PID0001/0174.mp4,77,40053 4287 231 9042
icslr,icslr_video_seg24s/main/PID0001/0175.mp4,77,32141 14065 228 14065 228 1546
icslr,icslr_video_seg24s/main/PID0001/0176.mp4,77,9455 6392 29979
icslr,icslr_video_seg24s/main/PID0001/0177.mp4,77,38109 244 25491 11386 7391 243
icslr,icslr_video_seg24s/main/PID0001/0178.mp4,77,16407 233 6935 234 9592 116 1486 237
icslr,icslr_video_seg24s/main/PID0001/0179.mp4,77,34756 5916 2437 115 6935 247
icslr,icslr_video_seg24s/main/PID0001/0180.mp4,77,41111 241 9147 7978 229 42204
icslr,icslr_video_seg24s/main/PID0001/0181.mp4,77,15590 12800 121 4563 11038 241
icslr,icslr_video_seg24s/main/PID0001/0182.mp4,77,4035 8842 227 28053 25368
icslr,icslr_video_seg24s/main/PID0001/0183.mp4,77,26907 4035 17819 114 6973
icslr,icslr_video_seg24s/main/PID0001/0184.mp4,77,940 241 7945 6784 112 44700
icslr,icslr_video_seg24s/main/PID0001/0185.mp4,77,42182 7626 1550 103 17571
icslr,icslr_video_seg24s/main/PID0001/0186.mp4,77,42204 5087 123 4799 232 4035
icslr,icslr_video_seg24s/main/PID0001/0187.mp4,77,35744 25368 27658 12949
icslr,icslr_video_seg24s/main/PID0001/0188.mp4,77,45466 18049
icslr,icslr_video_seg24s/main/PID0001/0189.mp4,77,7360 223 9572 6306 227 6784 112
icslr,icslr_video_seg24s/main/PID0001/0190.mp4,77,8082 22982 8171 234 4422 225
icslr,icslr_video_seg24s/main/PID0001/0191.mp4,77,10115 226 10115 229 25956 34961
icslr,icslr_video_seg24s/main/PID0001/0192.mp4,77,2257 7945 2257 9042
icslr,icslr_video_seg24s/main/PID0001/0193.mp4,77,10115 226 10115 229 16206 44647
icslr,icslr_video_seg24s/main/PID0001/0194.mp4,77,17238 238 10928 42204 11238
icslr,icslr_video_seg24s/main/PID0001/0195.mp4,77,11706 5233 243 5676 249 6973
icslr,icslr_video_seg24s/main/PID0001/0196.mp4,77,26111 12501 226 5676 249 18523
icslr,icslr_video_seg24s/main/PID0001/0197.mp4,77,28531 30276 9574 24658
icslr,icslr_video_seg24s/main/PID0001/0198.mp4,77,43045 10928 12624 9592 116
icslr,icslr_video_seg24s/main/PID0001/0199.mp4,77,2523 230 10928 3316 238 34961
icslr,icslr_video_seg24s/main/PID0001/0200.mp4,77,40656 24447 17665 26460
icslr,icslr_video_seg24s/main/PID0001/0201.mp4,77,24113 12136 252 9455 32141
icslr,icslr_video_seg24s/main/PID0001/0202.mp4,77,26613 15729 7256 243 940 248
icslr,icslr_video_seg24s/main/PID0001/0203.mp4,77,44110 11038 241 37732 15590
icslr,icslr_video_seg24s/main/PID0001/0204.mp4,77,2166 17645 10907
icslr,icslr_video_seg24s/main/PID0001/0205.mp4,77,30900 5087 123 2215 120 4035
icslr,icslr_video_seg24s/main/PID0001/0206.mp4,77,11319 1541 15590 12800 121
icslr,icslr_video_seg24s/main/PID0001/0207.mp4,77,5562 165 109 120 2412 46495
icslr,icslr_video_seg24s/main/PID0001/0208.mp4,77,18637 120 7626 37178 7945
icslr,icslr_video_seg24s/main/PID0001/0209.mp4,77,7017 234 4035 9455 6392
icslr,icslr_video_seg24s/main/PID0001/0210.mp4,77,6392 6392 5419 232 5234 226
icslr,icslr_video_seg24s/main/PID0001/0211.mp4,77,4035 1369 239 1369 99 1369 239
icslr,icslr_video_seg24s/main/PID0001/0212.mp4,77,34490 2129 246 7945 47885
icslr,icslr_video_seg24s/main/PID0001/0213.mp4,77,35622 250 15590 3316 238 34961
icslr,icslr_video_seg24s/main/PID0001/0214.mp4,77,7391 105 7391 105 2412 14971 120
icslr,icslr_video_seg24s/main/PID0001/0215.mp4,77,6939 2523 228 9574 30124
icslr,icslr_video_seg24s/main/PID0001/0216.mp4,77,14356 229 6973 32981 37960
icslr,icslr_video_seg24s/main/PID0001/0217.mp4,77,12022 5266 226 7384 223 940 248
icslr,icslr_video_seg24s/main/PID0001/0218.mp4,77,8975 226 8975 226 2215 120 4035
icslr,icslr_video_seg24s/main/PID0001/0219.mp4,77,15789 4035 24168 7626
icslr,icslr_video_seg24s/main/PID0001/0220.mp4,77,7978 229 40205 1546 7945
icslr,icslr_video_seg24s/main/PID0001/0221.mp4,77,44110 42204 9455 11038 241
icslr,icslr_video_seg24s/main/PID0001/0222.mp4,77,7384 108 7422 94 5881 95 26748
icslr,icslr_video_seg24s/main/PID0001/0223.mp4,77,29806 46472
icslr,icslr_video_seg24s/main/PID0001/0224.mp4,77,14003 1369 231 46610 1787 243
icslr,icslr_video_seg24s/main/PID0001/0225.mp4,77,5676 250 940 248 6498 5233 228
icslr,icslr_video_seg24s/main/PID0001/0226.mp4,77,2257 12949 3111 40490
icslr,icslr_video_seg24s/main/PID0001/0227.mp4,77,5916 9042 19630 7626
icslr,icslr_video_seg24s/main/PID0001/0228.mp4,77,12022 40503 9455 6336 231
icslr,icslr_video_seg24s/main/PID0001/0229.mp4,77,9254 7945 33950 30300
icslr,icslr_video_seg24s/main/PID0001/0230.mp4,77,11319 7945 11319 9042
icslr,icslr_video_seg24s/main/PID0001/0231.mp4,77,6973 940 248 2347 112 4479 118
icslr,icslr_video_seg24s/main/PID0001/0232.mp4,77,9709 24447 21184 108 18140 120
icslr,icslr_video_seg24s/main/PID0001/0233.mp4,77,19425 5975 11319 12949
icslr,icslr_video_seg24s/main/PID0001/0234.mp4,77,49500 247 40656 12022 4035
icslr,icslr_video_seg24s/main/PID0001/0235.mp4,77,13167 227 9254 1593 249 11148
icslr,icslr_video_seg24s/main/PID0001/0236.mp4,77,37960 34386 40656 24447
icslr,icslr_video_seg24s/main/PID0001/0237.mp4,77,24384 6852 227 7945
icslr,icslr_video_seg24s/main/PID0001/0238.mp4,77,32271 21596 5881 255 8090
icslr,icslr_video_seg24s/main/PID0001/0239.mp4,77,15686 8090 6346 253 21596
icslr,icslr_video_seg24s/main/PID0001/0240.mp4,77,2166 29624 10440
icslr,icslr_video_seg24s/main/PID0001/0241.mp4,77,1654 1530 121 13486 2289
icslr,icslr_video_seg24s/main/PID0001/0242.mp4,77,2166 18140 107 2289 14769
icslr,icslr_video_seg24s/main/PID0001/0243.mp4,77,30018 4307 97 33453 36257
icslr,icslr_video_seg24s/main/PID0001/0244.mp4,77,5562 3111 26798 9724
icslr,icslr_video_seg24s/main/PID0001/0245.mp4,77,6498 37236 11279 44365
icslr,icslr_video_seg24s/main/PID0001/0246.mp4,77,21936 14872 237 7322 36269
icslr,icslr_video_seg24s/main/PID0001/0247.mp4,77,7322 42204 38325 29717
icslr,icslr_video_seg24s/main/PID0001/0248.mp4,77,1960 5233 228 7235 105 940 122
icslr,icslr_video_seg24s/main/PID0001/0249.mp4,77,8623 8090 27505
icslr,icslr_video_seg24s/main/PID0001/0250.mp4,77,2166 29992 6240
icslr,icslr_video_seg24s/main/PID0001/0251.mp4,77,23182 224 2412 17947 13876
icslr,icslr_video_seg24s/main/PID0001/0252.mp4,77,164 20600 34582 6303 5014 248
icslr,icslr_video_seg24s/main/PID0001/0253.mp4,77,2166 36379 10440
icslr,icslr_video_seg24s/main/PID0001/0254.mp4,77,10062 14128 10062 2289
icslr,icslr_video_seg24s/main/PID0001/0255.mp4,77,9455 16866 6627 2289
icslr,icslr_video_seg24s/main/PID0001/0256.mp4,77,9455 1787 116 44059 2289
icslr,icslr_video_seg24s/main/PID0001/0257.mp4,77,6303 10062 7093 4511
icslr,icslr_video_seg24s/main/PID0001/0258.mp4,77,14200 32462 15348
icslr,icslr_video_seg24s/main/PID0001/0259.mp4,77,5266 114 44848 14769
icslr,icslr_video_seg24s/main/PID0001/0260.mp4,77,11279 2412 1546 6973
icslr,icslr_video_seg24s/main/PID0001/0261.mp4,77,2166 6303 10062 9254
icslr,icslr_video_seg24s/main/PID0001/0262.mp4,77,6303 10062 15590 6336 228
icslr,icslr_video_seg24s/main/PID0001/0263.mp4,77,1960 24272 9724
icslr,icslr_video_seg24s/main/PID0001/0264.mp4,77,18453 7093 49657 245 1654
icslr,icslr_video_seg24s/main/PID0001/0265.mp4,77,7093 5916 10062 10642
icslr,icslr_video_seg24s/main/PID0001/0266.mp4,77,7093 7182 18453 7093
icslr,icslr_video_seg24s/main/PID0001/0267.mp4,77,15282 41816 1546
icslr,icslr_video_seg24s/main/PID0001/0268.mp4,77,5562 6404 46531 26798
icslr,icslr_video_seg24s/main/PID0001/0269.mp4,77,2166 4563 23661 99 22143
icslr,icslr_video_seg24s/main/PID0001/0270.mp4,77,19683 6912 48487
icslr,icslr_video_seg24s/main/PID0001/0271.mp4,77,10062 6890 10062 30124
icslr,icslr_video_seg24s/main/PID0001/0272.mp4,77,2257 40656 13089 1550 223
icslr,icslr_video_seg24s/main/PID0001/0273.mp4,77,17571 15759 1960 2257
icslr,icslr_video_seg24s/main/PID0001/0274.mp4,77,15789 1541 29111
icslr,icslr_video_seg24s/main/PID0001/0275.mp4,77,6303 1541 30276 2347 116
icslr,icslr_video_seg24s/main/PID0001/0276.mp4,77,6392 17947 2257 940 122
icslr,icslr_video_seg24s/main/PID0001/0277.mp4,77,6303 1541 1787 253 2289
icslr,icslr_video_seg24s/main/PID0001/0278.mp4,77,49657 245 18961 9724
icslr,icslr_video_seg24s/main/PID0001/0279.mp4,77,43320 30986 4905
icslr,icslr_video_seg24s/main/PID0001/0280.mp4,77,18453 14694 7248 252 20722
icslr,icslr_video_seg24s/main/PID0001/0281.mp4,77,7978 123 28564 33950 37960
icslr,icslr_video_seg24s/main/PID0001/0282.mp4,77,36257 11319 9572 9175
icslr,icslr_video_seg24s/main/PID0001/0283.mp4,77,2257 940 122 36257 5916
icslr,icslr_video_seg24s/main/PID0001/0284.mp4,77,7945 32150 1960 2415 96
icslr,icslr_video_seg24s/main/PID0001/0285.mp4,77,9722 15106 15976 233 4422 222
icslr,icslr_video_seg24s/main/PID0001/0286.mp4,77,2131 6973 11336 2129 234
icslr,icslr_video_seg24s/main/PID0001/0287.mp4,77,18453 4799 117 38999 23661 99
icslr,icslr_video_seg24s/main/PID0001/0288.mp4,77,22220 105 5702 226 1541 12107
icslr,icslr_video_seg24s/main/PID0001/0289.mp4,77,19497 2166 5014 231 14694
icslr,icslr_video_seg24s/main/PID0001/0290.mp4,77,1960 23813 1960 7017 96
icslr,icslr_video_seg24s/main/PID0001/0291.mp4,77,8082 8082 2131 20722
icslr,icslr_video_seg24s/main/PID0001/0292.mp4,77,10062 5562 8350 6973
icslr,icslr_video_seg24s/main/PID0001/0293.mp4,77,16206 5363 247 49042
icslr,icslr_video_seg24s/main/PID0001/0294.mp4,77,4184 17047 7627 14496
icslr,icslr_video_seg24s/main/PID0001/0295.mp4,77,2412 21596 10251 8090
icslr,icslr_video_seg24s/main/PID0001/0296.mp4,77,6852 238 5702 107 7235 117 29389
icslr,icslr_video_seg24s/main/PID0001/0297.mp4,77,20645 2392 252 2392 252 1546
icslr,icslr_video_seg24s/main/PID0001/0298.mp4,77,23801 19912 1546
icslr,icslr_video_seg24s/main/PID0001/0299.mp4,77,12695 251 26410 3316 238
icslr,icslr_video_seg24s/main/PID0001/0300.mp4,77,18144 1541 7945 12107
icslr,icslr_video_seg24s/main/PID0001/0301.mp4,77,2930 109 29920 33453 15239 253
icslr,icslr_video_seg24s/main/PID0001/0302.mp4,77,9531 123 6135 8082 6025
icslr,icslr_video_seg24s/main/PID0001/0303.mp4,77,35829 8623 40096
icslr,icslr_video_seg24s/main/PID0001/0304.mp4,77,18453 41816 163 14264 2289
icslr,icslr_video_seg24s/main/PID0001/0305.mp4,77,2131 25320 1960 23813
icslr,icslr_video_seg24s/main/PID0001/0306.mp4,77,21209 6404 2131
icslr,icslr_video_seg24s/main/PID0001/0307.mp4,77,9722 25085 38999 23661 99
icslr,icslr_video_seg24s/main/PID0001/0308.mp4,77,9722 7422 101 30300 10123
icslr,icslr_video_seg24s/main/PID0001/0309.mp4,77,2257 49640 49640 9724
icslr,icslr_video_seg24s/main/PID0001/0310.mp4,77,18453 6912 31364 11845 247
icslr,icslr_video_seg24s/main/PID0001/0311.mp4,77,2412 10440 2131
icslr,icslr_video_seg24s/main/PID0001/0312.mp4,77,27658 12949 18464 98 22113 119
icslr,icslr_video_seg24s/main/PID0001/0313.mp4,77,40528 48839 9724
icslr,icslr_video_seg24s/main/PID0001/0314.mp4,77,12744 2166 2257 49970
icslr,icslr_video_seg24s/main/PID0001/0315.mp4,77,4287 103 12467 15789 20708
icslr,icslr_video_seg24s/main/PID0001/0316.mp4,77,18453 41816 29900 2289
icslr,icslr_video_seg24s/main/PID0001/0317.mp4,77,18453 23131 8259 110 6973
icslr,icslr_video_seg24s/main/PID0001/0318.mp4,77,32718 9574 1960 5916
icslr,icslr_video_seg24s/main/PID0001/0319.mp4,77,7093 18937 12579 6062
icslr,icslr_video_seg24s/main/PID0001/0320.mp4,77,1960 8238 21209
icslr,icslr_video_seg24s/main/PID0001/0321.mp4,77,2412 18144 46531 12009
icslr,icslr_video_seg24s/main/PID0001/0322.mp4,77,2166 14852 10178 114 10756 112
icslr,icslr_video_seg24s/main/PID0001/0323.mp4,77,1654 24151 2289
icslr,icslr_video_seg24s/main/PID0001/0324.mp4,77,22020 7758
icslr,icslr_video_seg24s/main/PID0001/0325.mp4,77,4200 5916 44561
icslr,icslr_video_seg24s/main/PID0001/0326.mp4,77,6912 5916 25703 14769
icslr,icslr_video_seg24s/main/PID0001/0327.mp4,77,1960 2930 108 4429 48199
icslr,icslr_video_seg24s/main/PID0001/0328.mp4,77,10251 6734 10251 8350
icslr,icslr_video_seg24s/main/PID0001/0329.mp4,77,42405 2289 19497
